"Assembled.Payload.Size","DYNRiskA.Score","Response.Size","Source.Ping.Time","Operating.System","Connection.State","Connection.Rate","Ingress.Router","Server.Response.Packet.Time","Packet.Size","Packet.TTL","Source.IP.Concurrent.Connection","Class"
49759,0.630825823,628139,276,"Other_OS","ESTABLISHED",8.303437286,"syd-tls-04",129,1323,54,13,"NonMal"
59320,0.699871142,520524,356,"Windows_All","ESTABLISHED",576.3326427,"syd-tls-04",188,1312,49,26,"NonMal"
57056,0.64030871,518289,295,"Android","Others",825.4156551,"syd-tls-04",208,1306,55,31,"NonMal"
57330,0.674198055,492547,272,"Windows_All","ESTABLISHED",889.0886446,"mel-aus-01",172,1372,63,30,"NonMal"
85673,0.51415887,549895,344,"Android","ESTABLISHED",502.5313197,"mel-aus-01",160,1372,72,23,"NonMal"
62297,0.713537986,502134,283,"Android","ESTABLISHED",452.4740267,"mel-aus-01",143,1281,64,23,"NonMal"
58152,0.473881876,456545,164,"Windows_All","ESTABLISHED",478.7760411,"syd-tls-04",149,1373,52,14,"NonMal"
64080,0.642438555,501260,225,"Windows_All","ESTABLISHED",739.451892,"mel-aus-01",163,1348,53,27,"NonMal"
65630,0.429552834,546373,291,"Windows_All","ESTABLISHED",569.5877644,"mel-aus-01",160,1348,67,17,"NonMal"
69221,0.584241338,530003,213,"Other_OS","ESTABLISHED",711.302072,"mel-aus-01",142,1371,73,25,"NonMal"
58920,0.482933077,630105,190,"Windows_All","ESTABLISHED",556.1989242,"mel-aus-01",139,1398,62,15,"NonMal"
54943,0.697119838,494661,297,"Android","ESTABLISHED",592.5427524,"syd-tls-04",166,1321,76,25,"NonMal"
60459,0.585814202,487497,271,"Windows_All","ESTABLISHED",669.2300979,"syd-tls-04",143,1341,70,30,"NonMal"
66984,0.576853937,348284,166,"Android","ESTABLISHED",649.1318255,"mel-aus-01",170,1351,70,28,"NonMal"
75570,0.597358418,505606,213,"Android","Others",1051.188379,"syd-tls-04",165,1278,56,25,"NonMal"
67296,0.447139738,536653,254,"Android","ESTABLISHED",613.9871401,"mel-aus-01",161,1376,66,16,"NonMal"
58236,0.768842622,351397,296,"Windows_All","ESTABLISHED",526.1663549,"mel-aus-01",126,1393,78,22,"NonMal"
62740,0.44727958,454596,188,"Windows_All","ESTABLISHED",707.7488959,"mel-aus-01",167,1374,64,18,"NonMal"
48664,0.824305346,641086,258,"Android","ESTABLISHED",654.5307647,"syd-tls-04",218,1347,63,26,"NonMal"
67183,0.601139353,492776,266,"Other_OS","ESTABLISHED",566.7911555,"mel-aus-01",159,1385,39,24,"NonMal"
60847,0.395928893,648752,360,"Windows_All","ESTABLISHED",577.6155137,"syd-tls-04",210,1252,61,20,"NonMal"
57741,0.599398611,559550,210,"Android","ESTABLISHED",105.5549353,"syd-tls-04",163,1285,81,18,"NonMal"
56355,0.711419605,619911,333,"Windows_All","ESTABLISHED",458.1079583,"syd-tls-04",171,1354,59,26,"NonMal"
55250,0.658800116,417986,297,"Android","ESTABLISHED",229.4117495,"syd-tls-04",215,1314,68,20,"NonMal"
61621,0.625226446,476967,221,"Android","ESTABLISHED",712.2730227,"mel-aus-01",186,1332,71,28,"NonMal"
68833,0.614320644,368964,222,"Windows_All","ESTABLISHED",898.0603631,"syd-tls-04",145,1296,63,26,"NonMal"
60882,0.647156429,476036,223,"Android","ESTABLISHED",853.1672198,"syd-tls-04",207,1358,73,31,"NonMal"
59794,0.688674908,459291,217,"Android","ESTABLISHED",451.1814004,"mel-aus-01",175,1363,74,23,"NonMal"
67058,0.696887139,491109,291,"Windows_All","ESTABLISHED",497.3852564,"mel-aus-01",173,1379,69,22,"NonMal"
43472,0.775278232,601533,304,"Android","ESTABLISHED",483.6159627,"mel-aus-01",141,1392,59,28,"NonMal"
72734,0.652508453,540689,228,"Windows_All","ESTABLISHED",281.09734,"mel-aus-01",158,1420,61,20,"NonMal"
65639,0.646745645,434187,337,"Other_OS","ESTABLISHED",749.0876249,"syd-tls-04",135,1358,76,25,"NonMal"
64765,0.705725489,481247,406,"Windows_All","ESTABLISHED",697.4589913,"syd-tls-04",187,1353,62,24,"NonMal"
60546,0.385596636,507231,327,"Windows_All","ESTABLISHED",653.6507639,"mel-aus-01",154,1325,65,15,"NonMal"
69336,0.618303768,537048,299,"Other_OS","ESTABLISHED",950.1224726,"syd-tls-04",106,1325,58,25,"NonMal"
57532,0.642557486,542782,265,"Windows_All","ESTABLISHED",633.355841,"syd-tls-04",166,1357,61,29,"NonMal"
48821,0.807168251,519511,237,"Android","ESTABLISHED",601.6871076,"mel-aus-01",195,1318,63,25,"NonMal"
68616,0.604031319,540135,251,"Other_OS","ESTABLISHED",643.9836443,"syd-tls-04",167,1369,60,25,"NonMal"
50879,0.542045872,559388,200,"Android","ESTABLISHED",242.5089121,"mel-aus-01",195,1322,61,16,"NonMal"
68499,0.509078094,424798,264,"Android","Others",998.1122799,"syd-tls-04",138,1349,65,31,"NonMal"
64402,0.620690136,479330,307,"Android","ESTABLISHED",460.8036951,"mel-aus-01",190,1362,78,27,"NonMal"
59009,0.643181705,443085,266,"Windows_All","Others",838.8986231,"mel-aus-01",203,1334,74,28,"NonMal"
60075,0.265146587,457655,281,"Android","ESTABLISHED",1129.332649,"syd-tls-04",133,1358,63,14,"NonMal"
69565,0.67021196,236316,228,"Android","ESTABLISHED",700.0134971,"syd-tls-04",119,1328,58,22,"NonMal"
74417,0.604134466,425601,265,"Android","ESTABLISHED",856.061094,"mel-aus-01",73,1405,47,22,"NonMal"
68635,0.589671382,532112,274,"Windows_All","ESTABLISHED",276.5821436,"syd-tls-04",190,1309,53,22,"NonMal"
64281,0.647601496,545266,252,"Other_OS","ESTABLISHED",691.7903602,"mel-aus-01",187,1351,76,27,"NonMal"
71442,0.657696029,647807,233,"Windows_All","ESTABLISHED",401.916428,"syd-tls-04",196,1352,50,23,"NonMal"
69607,0.253122956,378720,232,"Android","ESTABLISHED",988.3021457,"syd-tls-04",104,1357,65,14,"NonMal"
57394,0.633079237,571642,281,"Windows_All","ESTABLISHED",218.6283948,"syd-tls-04",154,1352,51,18,"NonMal"
63495,0.729362499,635286,267,"Windows_All","ESTABLISHED",649.3041375,"mel-aus-01",78,1352,58,22,"NonMal"
69737,0.616445854,508226,257,"Other_OS","ESTABLISHED",461.9884548,"mel-aus-01",161,1347,72,24,"NonMal"
60493,0.746204069,446320,298,"Android","ESTABLISHED",711.2073322,"mel-aus-01",159,1343,76,24,"NonMal"
63118,0.650661226,500001,229,"Windows_All","ESTABLISHED",750.263886,"syd-tls-04",181,1345,71,26,"NonMal"
69640,0.403908105,363882,298,"Android","ESTABLISHED",233.4542851,"syd-tls-04",145,1354,45,18,"NonMal"
57344,0.691875464,556634,319,"Windows_All","ESTABLISHED",535.9887626,"syd-tls-04",186,1412,66,26,"NonMal"
63975,0.651745705,506003,290,"Other_OS","Others",1151.887997,"mel-aus-01",103,1349,58,27,"NonMal"
63349,0.615758573,567507,273,"Android","ESTABLISHED",645.8570166,"mel-aus-01",183,1308,61,27,"NonMal"
65080,0.624692011,468699,291,"Other_OS","ESTABLISHED",217.3512951,"mel-aus-01",174,1400,67,19,"NonMal"
66020,0.38791835,559298,261,"Android","ESTABLISHED",581.8209858,"mel-aus-01",142,1330,66,16,"NonMal"
76094,0.563449883,498313,219,"Windows_All","ESTABLISHED",819.7539389,"mel-aus-01",140,1354,69,25,"NonMal"
71764,0.588042744,469052,145,"Android","ESTABLISHED",878.7262802,"syd-tls-04",117,1345,38,25,"NonMal"
53715,0.449321583,583529,309,"Windows_All","Others",372.5859592,"mel-aus-01",138,1348,52,12,"NonMal"
55765,0.541109677,357972,318,"Windows_All","ESTABLISHED",208.432676,"syd-tls-04",145,1384,72,13,"NonMal"
50992,0.609259,419918,218,"Android","Others",104.6971161,"syd-tls-04",164,1295,69,15,"NonMal"
69896,0.53855074,536762,212,"Windows_All","ESTABLISHED",539.132211,"mel-aus-01",175,1398,61,29,"NonMal"
64270,0.387190672,450903,222,"Windows_All","ESTABLISHED",762.0630692,"mel-aus-01",148,1320,74,18,"NonMal"
73272,0.480867735,513227,325,"Windows_All","Others",627.1703903,"syd-tls-04",193,1361,85,29,"NonMal"
70489,0.716389208,562342,327,"Windows_All","ESTABLISHED",412.4125089,"syd-tls-04",107,1350,61,18,"NonMal"
65317,0.38884203,553967,300,"Windows_All","ESTABLISHED",536.9858448,"syd-tls-04",181,1367,70,19,"NonMal"
61608,0.627193354,528233,247,"Windows_All","ESTABLISHED",670.1602547,"mel-aus-01",214,1357,53,30,"NonMal"
57567,0.437799329,459477,305,"Windows_All","ESTABLISHED",491.1926508,"mel-aus-01",184,1322,62,16,"NonMal"
69136,0.409405646,335473,208,"Android","ESTABLISHED",602.6761001,"mel-aus-01",177,1322,54,21,"NonMal"
57967,0.517676151,557695,290,"Android","ESTABLISHED",176.0768217,"syd-tls-04",192,1367,63,19,"NonMal"
63819,0.569842209,415817,213,"Android","ESTABLISHED",633.7329,"syd-tls-04",161,1319,69,28,"NonMal"
57576,0.632594239,700182,213,"Windows_All","Others",691.4306728,"mel-aus-01",228,1335,69,30,"NonMal"
58646,0.509020287,459594,300,"Windows_All","ESTABLISHED",294.9514824,"mel-aus-01",182,1344,66,18,"NonMal"
76555,0.461329961,319755,232,"Android","ESTABLISHED",12.94144708,"mel-aus-01",181,1341,72,25,"NonMal"
60392,0.623818152,440497,239,"Windows_All","Others",1004.340968,"mel-aus-01",132,1392,62,29,"NonMal"
51048,0.752058969,705195,264,"Windows_All","ESTABLISHED",716.8558215,"mel-aus-01",155,1330,84,26,"NonMal"
52956,0.707214048,525355,330,"Windows_All","ESTABLISHED",412.901581,"mel-aus-01",231,1346,47,28,"NonMal"
59382,0.515162652,582856,334,"Other_OS","ESTABLISHED",251.9857493,"mel-aus-01",193,1334,74,18,"NonMal"
62783,0.604806045,456543,330,"Windows_All","ESTABLISHED",740.7956205,"mel-aus-01",167,1377,63,29,"NonMal"
58749,0.691181849,391227,367,"Android","ESTABLISHED",998.9131032,"mel-aus-01",118,1411,50,26,"NonMal"
67521,0.435294999,543098,255,"Windows_All","ESTABLISHED",316.6688118,"mel-aus-01",89,1303,63,14,"NonMal"
76500,0.615764307,714050,339,"Windows_All","ESTABLISHED",641.9961977,"mel-aus-01",143,1413,61,20,"NonMal"
59227,0.549881602,449407,216,"Android","Others",792.2175547,"syd-tls-04",191,1374,56,32,"NonMal"
57857,0.398334904,612573,259,"Other_OS","ESTABLISHED",514.4523192,"syd-tls-04",160,1363,67,15,"NonMal"
63818,0.494288523,583554,325,"Windows_All","ESTABLISHED",536.311917,"mel-aus-01",157,1345,58,15,"NonMal"
62726,0.595488905,442566,265,"Windows_All","ESTABLISHED",0.696014285,"mel-aus-01",180,1355,55,20,"NonMal"
68136,0.582414499,382056,215,"Windows_All","Others",794.6785532,"syd-tls-04",164,1335,50,27,"NonMal"
68525,0.506267581,514796,197,"Android","ESTABLISHED",115.4540167,"mel-aus-01",218,1319,64,23,"NonMal"
67498,0.395626462,549342,284,"Windows_All","ESTABLISHED",544.3935939,"mel-aus-01",143,1398,51,17,"NonMal"
58825,0.442759382,470897,288,"Windows_All","Others",229.1925341,"syd-tls-04",193,1331,67,19,"NonMal"
67882,0.419168206,523566,275,"Android","ESTABLISHED",477.5106053,"mel-aus-01",176,1361,63,20,"NonMal"
65572,0.520677417,645919,300,"Other_OS","ESTABLISHED",245.3501045,"mel-aus-01",189,1338,83,19,"NonMal"
71233,0.576235675,600575,305,"Windows_All","ESTABLISHED",606.8235115,"syd-tls-04",122,1351,59,25,"NonMal"
54062,0.732211092,318834,321,"Windows_All","ESTABLISHED",552.6835148,"syd-tls-04",200,1348,65,25,"NonMal"
76697,0.616777754,625800,265,"Windows_All","ESTABLISHED",546.2358293,"syd-tls-04",187,1338,67,22,"NonMal"
62385,0.477433239,408016,285,"Android","ESTABLISHED",437.4368331,"mel-aus-01",152,1299,69,17,"NonMal"
64947,0.303544317,586128,211,"Windows_All","ESTABLISHED",1033.421399,"mel-aus-01",164,1363,59,17,"NonMal"
57096,0.368057129,380572,280,"Android","Others",207.0855837,"mel-aus-01",166,1312,63,17,"NonMal"
55794,0.488580124,578439,235,"Android","ESTABLISHED",524.6245117,"mel-aus-01",144,1297,65,12,"NonMal"
56696,0.605863461,490686,170,"Other_OS","Others",337.6399726,"mel-aus-01",118,1343,49,15,"NonMal"
65034,0.504920325,356487,232,"Other_OS","ESTABLISHED",244.4762528,"mel-aus-01",163,1354,53,20,"NonMal"
54752,0.661346212,425696,169,"Android","ESTABLISHED",733.9319342,"syd-tls-04",186,1344,68,32,"NonMal"
71777,0.585169187,510856,175,"Windows_All","Others",803.9938626,"syd-tls-04",193,1322,58,26,"NonMal"
64354,0.425254027,552383,281,"Windows_All","ESTABLISHED",609.765907,"syd-tls-04",140,1355,74,15,"NonMal"
56810,0.719327147,570768,248,"Android","ESTABLISHED",407.7689493,"syd-tls-04",196,1344,39,25,"NonMal"
55147,0.549526554,461458,244,"Windows_All","Others",129.7322122,"mel-aus-01",163,1352,59,17,"NonMal"
71048,0.363453166,498994,205,"Android","ESTABLISHED",313.4369514,"mel-aus-01",149,1336,63,19,"NonMal"
66702,0.599371938,315066,270,"Windows_All","ESTABLISHED",786.0376367,"syd-tls-04",156,1357,64,26,"NonMal"
62564,0.685700019,514978,255,"Android","ESTABLISHED",561.7834129,"mel-aus-01",169,1325,61,23,"NonMal"
68692,0.392761811,547269,292,"Windows_All","ESTABLISHED",931.0925367,"mel-aus-01",181,1381,75,17,"NonMal"
65640,0.486056714,565560,298,"Windows_All","ESTABLISHED",434.3880535,"syd-tls-04",180,1394,71,19,"NonMal"
68763,0.570656207,483789,280,"Android","ESTABLISHED",509.0682887,"mel-aus-01",157,1391,66,25,"NonMal"
67986,0.348676815,592273,163,"Android","ESTABLISHED",821.8519828,"syd-tls-04",128,1367,85,15,"NonMal"
53673,0.737179287,420070,188,"Windows_All","ESTABLISHED",596.8583975,"syd-tls-04",174,1298,60,25,"NonMal"
66154,0.405112044,646857,314,"Android","ESTABLISHED",661.1701944,"syd-tls-04",192,1340,67,18,"NonMal"
60715,0.431481036,609184,276,"Android","ESTABLISHED",718.5267989,"mel-aus-01",193,1384,64,18,"NonMal"
67090,0.658580924,393037,260,"Android","ESTABLISHED",644.5796395,"syd-tls-04",73,1344,61,24,"NonMal"
71373,0.499435769,333184,236,"Windows_All","ESTABLISHED",14.13006649,"syd-tls-04",210,1363,57,25,"NonMal"
55792,0.753751034,576631,266,"Android","ESTABLISHED",641.1921893,"mel-aus-01",153,1337,70,24,"NonMal"
59264,0.418473257,557788,281,"Android","ESTABLISHED",469.2698972,"mel-aus-01",172,1343,71,15,"NonMal"
69798,0.661122571,445853,216,"Android","ESTABLISHED",513.6850487,"syd-tls-04",123,1375,65,23,"NonMal"
64679,0.381240803,406476,331,"Android","ESTABLISHED",470.4701185,"syd-tls-04",139,1326,83,17,"NonMal"
56472,0.497544099,400467,207,"Android","ESTABLISHED",312.8308935,"mel-aus-01",140,1269,69,14,"NonMal"
66513,0.3564174,628602,266,"Windows_All","ESTABLISHED",792.0210412,"mel-aus-01",113,1427,65,15,"NonMal"
72446,0.473729291,697142,264,"Windows_All","ESTABLISHED",27.18457076,"syd-tls-04",196,1350,72,24,"NonMal"
69035,0.502197883,438422,272,"Android","ESTABLISHED",71.58762634,"syd-tls-04",198,1322,50,20,"NonMal"
58556,0.383063931,598500,288,"Android","ESTABLISHED",906.9500371,"mel-aus-01",157,1363,61,14,"NonMal"
60110,0.750098821,478794,294,"Windows_All","ESTABLISHED",979.765227,"mel-aus-01",109,1359,79,25,"NonMal"
69347,0.631684514,662520,214,"Other_OS","ESTABLISHED",648.7943769,"mel-aus-01",148,1361,63,25,"NonMal"
57003,0.690782431,379714,317,"Android","ESTABLISHED",765.1735815,"syd-tls-04",165,1374,72,27,"NonMal"
53517,0.408808272,385564,400,"Windows_All","ESTABLISHED",659.9884681,"syd-tls-04",202,1338,66,18,"NonMal"
65601,0.664779973,452604,213,"Windows_All","ESTABLISHED",819.6917713,"syd-tls-04",167,1358,58,25,"NonMal"
58939,0.427952198,414875,281,"Windows_All","ESTABLISHED",667.4887482,"syd-tls-04",116,1353,58,13,"NonMal"
70168,0.554108295,471856,281,"Windows_All","Others",786.4496634,"syd-tls-04",159,1392,63,26,"NonMal"
59984,0.636963439,475084,266,"Windows_All","ESTABLISHED",683.8063495,"syd-tls-04",210,1338,76,30,"NonMal"
56579,0.500794841,447450,204,"Windows_All","ESTABLISHED",139.4466466,"mel-aus-01",176,1373,70,18,"NonMal"
63748,0.490987449,351295,330,"Android","ESTABLISHED",282.3431652,"mel-aus-01",181,1372,89,19,"NonMal"
61273,0.717006407,395505,407,"Android","ESTABLISHED",527.5653522,"mel-aus-01",172,1375,82,24,"NonMal"
60377,0.680407679,545420,263,"Windows_All","ESTABLISHED",741.8359828,"syd-tls-04",224,1398,80,27,"NonMal"
63067,0.733354377,276017,265,"Windows_All","ESTABLISHED",435.7012683,"mel-aus-01",205,1393,66,23,"NonMal"
60970,0.523638848,401613,304,"Windows_All","ESTABLISHED",153.5220256,"mel-aus-01",169,1302,66,17,"NonMal"
63246,0.590284683,583850,326,"Windows_All","ESTABLISHED",700.0494833,"mel-aus-01",199,1336,51,29,"NonMal"
63874,0.675979754,377889,239,"Other_OS","ESTABLISHED",699.5299398,"mel-aus-01",151,1380,67,26,"NonMal"
71034,0.604053954,531556,314,"Android","ESTABLISHED",731.6376161,"mel-aus-01",116,1368,72,23,"NonMal"
69642,0.498373239,443230,360,"Windows_All","ESTABLISHED",122.6256702,"syd-tls-04",218,1383,51,24,"NonMal"
73452,0.677790436,442025,295,"Android","Others",209.338733,"syd-tls-04",151,1364,72,20,"NonMal"
79414,0.412936599,581269,368,"Other_OS","ESTABLISHED",438.068797,"mel-aus-01",147,1347,68,21,"NonMal"
52609,0.57181557,552948,332,"Android","ESTABLISHED",59.30810117,"mel-aus-01",153,1340,59,14,"NonMal"
73474,0.3180788,291623,191,"Android","ESTABLISHED",666.4435971,"mel-aus-01",204,1379,69,22,"NonMal"
67653,0.368919236,439016,267,"Windows_All","ESTABLISHED",539.6187968,"mel-aus-01",119,1344,59,15,"NonMal"
68763,0.651942659,387940,270,"Windows_All","ESTABLISHED",644.12492,"syd-tls-04",118,1326,65,22,"NonMal"
56784,0.716009535,412791,312,"Windows_All","ESTABLISHED",625.0080389,"mel-aus-01",164,1335,72,26,"NonMal"
59841,0.642315286,531969,290,"Windows_All","ESTABLISHED",674.4850974,"syd-tls-04",177,1369,78,30,"NonMal"
65075,0.442433237,345134,187,"Android","ESTABLISHED",432.5663904,"mel-aus-01",171,1356,59,20,"NonMal"
69460,0.644172901,458069,178,"Android","ESTABLISHED",859.2343935,"syd-tls-04",136,1381,73,24,"NonMal"
67554,0.677574452,526787,250,"Windows_All","ESTABLISHED",653.0040842,"mel-aus-01",153,1372,58,23,"NonMal"
58283,0.611010669,321401,350,"Windows_All","ESTABLISHED",567.6065316,"syd-tls-04",227,1348,79,31,"NonMal"
50779,0.535290643,578773,191,"Android","ESTABLISHED",229.4467978,"mel-aus-01",213,1354,63,19,"NonMal"
49565,0.470832787,467871,230,"Windows_All","ESTABLISHED",626.6096206,"mel-aus-01",183,1316,56,12,"NonMal"
66500,0.586056829,547447,226,"Android","ESTABLISHED",856.5577429,"mel-aus-01",134,1357,56,28,"NonMal"
54986,0.634510279,532012,231,"Windows_All","Others",738.2749134,"mel-aus-01",195,1316,64,31,"NonMal"
59243,0.514355244,402045,175,"Android","ESTABLISHED",111.033236,"mel-aus-01",151,1377,67,20,"NonMal"
61283,0.597741813,360382,225,"Windows_All","ESTABLISHED",231.6415255,"mel-aus-01",193,1351,63,18,"NonMal"
53590,0.541991779,525227,341,"Android","ESTABLISHED",237.4009244,"mel-aus-01",205,1323,62,18,"NonMal"
67488,0.469022805,601785,262,"Android","ESTABLISHED",650.62292,"mel-aus-01",152,1336,76,17,"NonMal"
53404,0.669103695,623796,252,"Android","ESTABLISHED",829.221298,"syd-tls-04",124,1292,62,29,"NonMal"
59358,0.459752826,578683,262,"Windows_All","ESTABLISHED",452.9475423,"mel-aus-01",173,1343,59,15,"NonMal"
67609,0.438194938,388110,273,"Windows_All","ESTABLISHED",707.0452358,"mel-aus-01",134,1315,75,17,"NonMal"
52785,0.691881861,511418,294,"Windows_All","ESTABLISHED",555.1974882,"mel-aus-01",172,1361,67,27,"NonMal"
58999,0.759832465,471791,301,"Android","ESTABLISHED",708.6229513,"mel-aus-01",184,1338,67,23,"NonMal"
67241,0.631466811,463175,212,"Android","ESTABLISHED",904.6902016,"mel-aus-01",112,1346,58,26,"NonMal"
72298,0.29245041,440002,242,"Windows_All","ESTABLISHED",728.5103583,"mel-aus-01",150,1325,68,20,"NonMal"
68090,0.398890628,328024,320,"Android","ESTABLISHED",511.2682941,"syd-tls-04",178,1345,74,19,"NonMal"
51990,0.763604885,372713,296,"Windows_All","ESTABLISHED",717.7477707,"syd-tls-04",162,1339,63,26,"NonMal"
63537,0.441124485,613643,184,"Android","ESTABLISHED",349.5364074,"mel-aus-01",184,1365,59,20,"NonMal"
61848,0.708750117,293104,310,"Windows_All","ESTABLISHED",478.866186,"syd-tls-04",161,1376,66,23,"NonMal"
68415,0.58783375,360537,280,"Android","ESTABLISHED",225.8933429,"syd-tls-04",192,1312,68,25,"NonMal"
68330,0.408835591,272162,219,"Windows_All","ESTABLISHED",610.5392603,"mel-aus-01",109,1374,64,16,"NonMal"
59940,0.607868366,350904,215,"Windows_All","ESTABLISHED",304.3834177,"mel-aus-01",205,1341,66,22,"NonMal"
66208,0.722974089,360919,223,"Windows_All","ESTABLISHED",353.014218,"mel-aus-01",186,1375,72,22,"NonMal"
64776,0.649259695,453742,245,"Windows_All","ESTABLISHED",1076.899477,"mel-aus-01",95,1343,52,27,"NonMal"
72696,0.400044259,556208,222,"Windows_All","ESTABLISHED",553.6178546,"mel-aus-01",190,1380,74,22,"NonMal"
66768,0.606577515,485895,294,"Windows_All","ESTABLISHED",595.7525791,"mel-aus-01",176,1325,62,26,"NonMal"
52683,0.741550357,643534,312,"Other_OS","ESTABLISHED",473.3578725,"syd-tls-04",247,1386,60,28,"NonMal"
60682,0.339118461,588247,220,"Other_OS","ESTABLISHED",681.1326049,"mel-aus-01",163,1306,70,17,"NonMal"
57323,0.452509656,631128,279,"Windows_All","ESTABLISHED",457.0449806,"mel-aus-01",167,1328,59,15,"NonMal"
57250,0.733228872,552378,195,"Other_OS","ESTABLISHED",508.1717834,"mel-aus-01",181,1365,70,25,"NonMal"
59815,0.466405541,575615,206,"Other_OS","ESTABLISHED",519.4553643,"syd-tls-04",156,1366,64,15,"NonMal"
68075,0.48903154,336348,305,"Android","ESTABLISHED",392.8240883,"syd-tls-04",226,1343,72,23,"NonMal"
56333,0.494304537,670899,341,"Android","Others",100.5777208,"mel-aus-01",178,1350,78,17,"NonMal"
55244,0.674884189,414646,335,"Windows_All","ESTABLISHED",737.6522337,"syd-tls-04",179,1362,77,28,"NonMal"
61592,0.387275779,583423,215,"Windows_All","ESTABLISHED",415.3064822,"mel-aus-01",113,1326,54,14,"NonMal"
64003,0.646866841,342122,290,"Android","ESTABLISHED",686.9116066,"mel-aus-01",181,1305,42,27,"NonMal"
67222,0.589777232,529060,253,"Windows_All","ESTABLISHED",577.5016285,"mel-aus-01",198,1325,58,27,"NonMal"
58780,0.49083008,386262,240,"Android","ESTABLISHED",406.9078086,"mel-aus-01",128,1387,76,14,"NonMal"
58630,0.718265001,533573,308,"Windows_All","ESTABLISHED",478.5306254,"mel-aus-01",189,1362,57,26,"NonMal"
57109,0.51586426,606364,285,"Other_OS","Others",142.4736512,"mel-aus-01",161,1367,72,16,"NonMal"
